Id	PaperId
T07959	1615450425
T07960	2127893281
T07961	2767191275
T07962	2915073473
T07964	2949661560
T07965	2735218925
T07966	1799257043
T07967	1997413655
T07968	2950047258
T07969	1973113980
T07970	2793174271
T07971	2892142996
T07973	2951951068
T07974	2144285067
T07975	2143357610
T07976	2782057162
T07979	2953055130
T07980	2137510094
T07981	2766730299
T07982	1504372315
T07983	2253717125
T07984	2949619445
T07985	1909542576
T07986	1657134693
T07987	2765159719
T07988	2062241964
T07989	1546521414
T07991	2052155396
T07992	2737088982
T07993	2137881377
T07994	2062601799
T07995	2950879030
T07997	2903596766
T07998	2949201854
T07999	2904450618
T08000	2950158923
T08001	2543276290
T08002	2804394183
T08003	2745314127
T08004	2949484567
T08005	2950939015
T08006	2950316186
T08007	2808455122
T08008	2796466309
T08009	2899025187
T08010	2901785792
T08011	2784666626
T08012	2329567188
T08013	2951364255
T08014	2798943785
T08015	2153288326
T08016	2705331494
T08017	2894175828
T08018	2953343177
T08020	2883372425
T08021	2256313146
T08022	2788035956
T08023	2900857259
T08024	2949171527
T08025	2123134575
T08026	2951570721
T08027	2791647641
T08029	2146657474
T08030	1965835683
T08032	2080603840
T08033	762906720
T08034	2949838042
T08035	2774574811
T08036	1916589227
T08037	2949190797
T08038	2887776245
T08039	1863521492
T08040	2155219104
T08041	2563070068
T08042	2131676173
T08043	2949720524
T08044	1674384782
T08045	2786699503
T08046	2077651691
T08047	2897820187
T08048	2080483506
T08049	2231369949
T08050	2528509685
T08051	2748507400
T08052	2903414803
T08053	2292983454
T08054	2399004904
T08055	2950414126
T08056	2900806212
T08057	2952783588
T08058	2767588849
T08059	2261770042
T08060	2949481180
T08061	2951883832
T08062	1886609149
T08063	2301179706
T08064	2784750874
T08066	2949359229
T08068	2784760054
T08071	2752404600
T08072	2087402722
T08073	1666316666
T08074	2612184630
T08075	2106649818
T08076	1883348488
T08077	2910322081
T08078	2039234338
T08080	1777664269
T08081	1567334728
T08082	2952245016
T08083	2902527214
T08084	2287398090
T08085	1971479960
T08086	2753926022
T08087	2729694944
T08089	2139158010
T08090	2610252769
T08091	2952090217
T08092	2784669118
T08093	2751079326
T08094	2887570333
T08095	1922480593
T08097	2951513432
T08098	2952244028
T08099	2560591500
T08101	2904022177
T08102	2952828388
T08103	1534978143
T08104	2767063142
T08105	2734241621
T08106	2083091245
T08107	2952886587
T08108	2165352044
T08111	1885440117
T08112	1660873817
T08113	2049881193
T08114	2789079512
T08115	2951090836
T08117	2952524280
T08118	1948085129
T08119	2808143885
T08120	1742744481
T08121	1627481096
T08123	2807043654
T08124	2516149847
T08125	2803755952
T08126	2409626669
T08128	2600144439
T08129	1985718595
T08131	2889833989
T08132	2133651919
T08133	2951064254
T08134	2117423912
T08136	2798737251
T08137	2404647514
T08138	2794742204
T08139	1502641483
T08141	2952101439
T08142	1822017749
T08143	2460524656
T08144	2649082534
T08145	2095892879
T08146	2607675984
T08147	2908330830
T08148	2110478464
T08149	2474563788
T08150	2599424261
T08151	2951151561
T08152	1677346277
T08154	2806709256
T08155	2164976104
T08156	2949853910
T08157	2950616440
T08158	2949252934
T08159	2601784259
T08160	2912116561
T08161	2592873849
T08162	2293742034
T08163	2428136159
T08164	2141875195
T08165	2247110837
T08166	2901493566
T08167	2564732356
T08168	2715689293
T08169	1866905757
T08171	2884588863
T08174	2012758219
T08175	2287270848
T08176	2583622400
T08178	2953138830
T08179	2887885379
T08180	1518555605
T08181	2949086987
T08182	1996197605
T08183	2889777278
T08184	2950976837
T08185	2297563565
T08187	2951910126
T08188	2114421650
T08189	2609600678
T08190	2568051105
T08191	2949836639
T08192	2949666553
T08193	2150732054
T08194	2114088195
T08196	2952574838
T08197	2770077392
T08198	2095838877
T08199	2116816400
T08200	2805454563
T08201	1539054682
T08203	1946375465
T08204	1979849743
T08205	2951027623
T08206	2408297543
T08207	2733070018
T08209	1765203354
T08210	1584130536
T08211	2792911268
T08212	1922310662
T08213	2808181181
T08214	1814994662
T08215	1549319611
T08216	1807350515
T08217	2804992972
T08218	1612279767
T08219	2952152857
T08220	2900783926
T08221	2951582650
T08222	2949711354
T08224	2153764491
T08225	2901775265
T08226	2137413562
T08228	2131830786
T08229	1576407929
T08230	2949920771
T08231	1788738561
T08232	1790490420
T08234	2568795895
T08236	1930387408
T08237	2951365106
T08238	1924985727
T08239	1575800312
T08240	1593181644
T08241	2892783463
T08242	2784796671
T08243	2892117886
T08244	2623332973
T08245	2798112788
T08246	2595954476
T08247	2790909767
T08248	2780468003
T08249	1924411024
T08250	2953328489
T08252	2515400926
T08253	2022747031
T08254	2121879531
T08255	1895471300
T08256	2142649614
T08257	2952313301
T08258	2951317433
T08259	2410116164
T08260	2604388771
T08261	2896017270
T08263	1846373564
T08264	1559668986
T08265	2889519671
T08266	2950778269
T08267	2584811097
T08268	2950498467
T08269	2798332588
T08270	2220627548
T08271	1573031601
T08272	2559878556
T08273	1786582493
T08274	2158717616
T08275	2271684184
T08276	2951739207
T08277	1922283212
T08279	2594876788
T08280	2953196321
T08281	2767974830
T08284	33573082
T08285	2951664506
T08286	2951705968
T08287	2949446396
T08288	2950488784
T08289	1719697784
T08290	1641576796
T08291	2405348651
T08292	1977498028
T08293	2854287044
T08294	2534717833
T08296	2949753286
T08297	1590407543
T08298	1760254860
T08299	1939118998
T08300	2952643827
T08302	2512153554
T08304	2949785433
T08306	2886075332
T08308	2057885267
T08309	2508457857
T08310	1587224754
T08311	1968081062
T08312	1518465123
T08313	1929853451
T08314	2181478165
T08315	2798579254
T08316	1818154046
T08317	2916176306
T08318	2902298956
T08319	2122243769
T08320	2952930881
T08321	2805680509
T08322	2322654860
T08325	2341641845
T08326	2950466319
T08327	2155543761
T08328	1965302565
T08329	2562221994
T08330	2584690946
T08332	1674268041
T08333	1791210442
T08334	2213534611
T08337	2410985346
T08338	2951701595
T08340	2559647442
T08341	2952224541
T08343	2055886565
T08344	1646184777
T08345	2951514392
T08346	1860768744
T08347	2744617995
T08348	2531240212
T08349	2550284613
T08350	1925097485
T08351	2951000474
T08352	2949723952
T08353	2787192401
T08354	2056736720
T08355	1890710566
T08356	1816736062
T08357	1823924931
T08358	1887060990
T08359	2885089463
T08360	1755850324
T08361	2798846404
T08362	2952573012
T08363	1636887720
T08366	2135002386
T08367	2952761216
T08368	2950715544
T08369	1999663973
T08370	1498372169
T08371	2769678843
T08372	2950476788
T08373	1925845711
T08374	2953008476
T08375	2592106299
T08376	2100776396
T08377	2585780753
T08382	2783984318
T08383	2045403874
T08384	2113025338
T08385	2911010497
T08386	194374481
T08388	2751003139
T08389	2254214908
T08390	2783707982
T08391	2582563038
T08392	2950131987
T08393	2798288055
T08394	1916718250
T08395	2804490807
T08396	1583776211
T08397	2512822132
T08398	2418419490
T08399	2913392071
T08400	2951456683
T08401	2950020378
T08402	2245053270
T08403	2238013349
T08404	2797595449
T08405	2952477256
T08406	2951737201
T08407	2951567973
T08408	1574780945
T08409	2767556409
T08411	1580564268
T08412	2766300876
T08413	2883801450
T08414	2797442898
T08415	1616724183
T08416	2949112379
T08417	2761032191
T08419	2124277667
T08420	1504002966
T08421	2952196766
T08423	2953103697
T08424	2951698716
T08425	2951775968
T08426	2806464357
T08427	2953019133
T08429	2162876243
T08430	2950420281
T08431	1645557527
T08432	2952328160
T08433	2953079695
T08434	2766678531
T08435	2736564409
T08436	1920640083
T08437	2901062134
T08438	1931475819
T08439	2951492415
T08441	2246682232
T08442	2087118189
T08443	2768322563
T08444	2952028745
T08445	2788362053
T08446	2949826679
T08447	1651257008
T08448	1636368089
T08449	2884787508
T08450	2951122921
T08451	2811147251
T08453	2605920867
T08454	97688833
T08455	2010426824
T08456	2158477094
T08457	1632808027
T08458	2951118428
T08459	2617851816
T08460	2003310538
T08461	2100775615
T08462	2054697996
T08463	2953062480
T08465	2953046099
T08466	2949369134
T08469	2782770280
T08470	2890213313
T08471	2579392513
T08472	2835399826
T08474	2273409559
T08475	2952667964
T08476	2951812587
T08477	2302163334
T08478	2150478767
T08479	2286068019
T08480	1724643695
T08481	2758747189
T08482	2160283408
T08483	2961760070
T08484	2803174200
T08486	2150953676
T08488	2902289024
T08489	2547432194
T08490	1580450749
T08491	2897143854
T08492	2950442545
T08493	2791652618
T08494	2738036597
T08495	2796555376
T08496	1950029357
T08497	1584891551
T08499	2950746755
T08500	1985118089
T08501	1959527517
T08503	2398517115
T08504	2767503796
T08505	1818093039
T08507	2779400057
T08509	2100882406
T08510	1981261979
T08511	2317741917
T08512	2604606876
T08513	2586490652
T08514	2518554723
T08515	2951726651
T08516	2811378943
T08517	2949988032
T08518	1584978552
T08519	2799992863
T08521	2952442006
T08522	1715304901
T08523	2613089220
T08524	2802385449
T08525	1994795801
T08527	2771156369
T08528	2888412837
T08529	2747145494
T08531	2087247364
T08532	2125240755
T08533	2162513090
T08534	2886319145
T08536	2154380126
T08537	2949066666
T08538	2951828906
T08539	2907689441
T08540	2808956377
T08541	2950821170
T08542	2142077111
T08543	2909864554
T08544	2950160217
T08546	2951859104
T08547	1818968539
T08548	2950786593
T08549	2413347270
T08550	1662040008
T08551	1654028567
T08552	2762090640
T08553	2794329854
T08554	2953240189
T08555	2883511479
T08556	1782436498
T08557	1854554812
T08558	2949186720
T08560	2170178614
T08561	2580995879
T08562	1557530328
T08563	1627331230
T08564	2902737765
T08565	2950911758
T08566	2953224920
T08568	1511462573
T08569	1620431939
T08570	2911814348
T08571	1483249443
T08572	2106833611
T08573	2884981659
T08574	1976991254
T08575	2953225166
T08576	1656609505
T08577	2770887358
T08578	2159305441
T08579	2120084270
T08580	2950577164
T08581	2273355447
T08583	2905323247
T08584	1611551288
T08585	2950342462
T08586	1636968910
T08587	1939165186
T08588	2040936384
T08589	2119805524
T08590	2951032685
T08591	2264251017
T08592	1619093237
T08593	2949238649
T08595	2084008199
T08596	2465095133
T08597	2338070249
T08598	2760150283
T08599	2899556220
T08600	2952333232
T08601	2162850893
T08602	2808809512
T08604	1900509720
T08606	2737609640
T08607	2170365543
T08608	2146004404
T08609	2138382975
T08610	2113251733
T08611	2280010133
T08612	2788550749
T08613	2897281788
T08614	2584041925
T08615	2895818723
T08616	2584855346
T08617	2428252953
T08618	2951604091
T08619	2952246651
T08621	2792297557
T08622	2503667958
T08624	2911565143
T08625	1967014337
T08626	1859170664
T08627	2144149054
T08628	1585818366
T08630	2768501777
T08631	1759288767
T08633	2951243569
T08634	1798497886
T08635	2051309352
T08636	2808230651
T08637	2162961745
T08638	2952899518
T08639	2949791619
T08641	2795608347
T08642	1529392488
T08643	2899160902
T08644	2805054782
T08645	2951824218
T08646	2905308012
T08647	2775501989
T08648	2099907571
T08649	2608992650
T08650	1482284612
T08651	2907427980
T08652	2952025428
T08653	2950066059
T08654	2951324990
T08655	2518978813
T08656	2747830384
T08657	2909903454
T08658	1875974510
T08659	2050112941
T08660	1504896064
T08661	2951117689
T08662	2952797171
T08663	2770078645
T08664	2084551274
T08665	2298163601
T08666	2811187344
T08668	2915338741
T08669	2619094550
T08670	1637153831
T08673	302904365
T08674	2036216368
T08675	2952262963
T08677	2950736583
T08678	2913769907
T08679	2914096795
T08680	2413728396
T08681	2949822287
T08682	2951821254
T08683	2592958012
T08684	2736056409
T08685	2303577496
T08686	1537971905
T08687	2890252434
T08688	2469406453
T08689	2950880244
T08690	2724456938
T08691	2530055280
T08692	1552191302
T08693	2035141335
T08694	2118042405
T08695	2767307735
T08696	634848499
T08698	2952862969
T08700	2807899908
T08701	2951209791
T08702	2295331515
T08703	2952560435
T08704	2949247456
T08705	1972748465
T08706	2809512934
T08707	2241055737
T08708	2949409256
T08709	1898101260
T08710	2054159566
T08711	2949817184
T08712	2889404682
T08714	1578905786
T08715	2781293038
T08716	2468276673
T08717	2594564328
T08718	2622542573
T08719	1563026399
T08720	2797315748
T08721	1948161150
T08722	2950513705
T08723	2950767058
T08724	2805163984
T08725	2002466123
T08726	2755846969
T08727	2708116392
T08728	2532765615
T08729	2499786410
T08730	2950678553
T08731	2339853497
T08732	2951114092
T08733	2567919877
T08735	2766217645
T08736	1636029270
T08737	2887755944
T08738	2612720649
T08740	2916453301
T08741	2952073179
T08742	2949199303
T08743	1991859377
T08744	2949081132
T08745	1570115352
T08746	1529618148
T08747	2951101762
T08748	1826220400
T08749	2894991981
T08751	2102289551
T08752	2890128262
T08753	2270258565
T08755	2541118222
T08756	1843039013
T08757	2612140764
T08758	2949298381
T08759	2890458486
T08760	2951733093
T08761	2745522370
T08762	2396185778
T08763	2143656755
T08766	2123391589
T08767	2767479210
T08768	2580816324
T08769	2100341991
T08770	1787383658
T08771	2254547253
T08772	1678985634
T08773	2810150893
T08775	2145149294
T08776	862060148
T08777	113606198
T08778	2950303123
T08779	1778644400
T08780	2894822923
T08781	2950841806
T08782	2010274993
T08783	2794046253
T08784	2950418952
T08785	2132095276
T08786	2952691709
T08787	2017710739
T08788	1963836406
T08789	1494121934
T08790	2444318157
T08791	2919730561
T08792	2951500509
T08793	2949697894
T08794	2595000282
T08795	2894571637
T08796	2579968393
T08798	2952306229
T08799	2950575001
T08801	2608142796
T08802	2033639327
T08804	1643349481
T08805	2951183560
T08806	2800594001
T08807	1571670200
T08808	2069032140
T08809	2259419498
T08811	2950877633
T08812	2950255242
T08813	2168677536
T08816	2067679621
T08817	2949982775
T08818	2093869559
T08819	1546074261
T08821	2952495754
T08823	2034006326
T08824	2766626285
T08825	1726593970
T08826	2761837176
T08827	2095648316
T08828	2773128815
T08829	2184127020
T08830	2593926244
T08831	2775262025
T08832	1794029700
T08833	2951778453
T08834	2951365103
T08835	2756836363
T08837	1537722757
T08838	2949078561
T08839	2038583166
T08840	1976690922
T08841	2949121648
T08842	1832467415
T08843	2797222155
T08844	1894748888
T08845	1816385824
T08846	2563135419
T08847	2750347728
T08848	2246158310
T08850	2105135751
T08851	1831966160
T08852	2328795218
T08853	2470938067
T08854	1490962205
T08855	2950046359
T08856	2886459276
T08857	2594881807
T08858	2953026169
T08859	2776607818
T08860	2524441125
T08861	2886705558
T08862	1568729829
T08863	2291149924
T08864	2884115172
T08865	2157391445
T08866	1921416697
T08867	1690254038
T08868	2581743727
T08869	2611426702
T08870	2107004657
T08871	2952695757
T08872	2908763886
T08873	1565530452
T08874	1612363958
T08875	2588114174
T08876	2808190387
T08877	2761575623
T08878	1614885106
T08879	2623833478
T08880	2149283764
T08881	2953336184
T08883	1625727568
T08884	2742901952
T08885	2949709688
T08886	2785776513
T08887	2949140661
T08888	2288052783
T08889	2056592968
T08890	2953012643
T08891	2094236715
T08893	2950444461
T08894	2619396485
T08895	2950306755
T08896	2256650764
T08897	2294001269
T08898	2277500563
T08899	1527687627
T08901	2804017277
T08902	2567556803
T08903	1550067590
T08904	2510606732
T08905	2792571661
T08906	2541707140
T08907	2913800154
T08908	2949198551
T08909	1535463036
T08910	2953050027
T08911	2123853131
T08913	2913039973
T08914	1988059227
T08915	2949903084
T08916	2604110467
T08917	2900237898
T08918	1532795830
T08920	2952269145
T08921	2049626537
T08922	2949403200
T08924	1958379961
T08925	2950049313
T08926	2778445254
T08927	2413353901
T08928	2768189935
T08929	1593638582
T08930	2338067852
T08931	2951799993
T08932	2741984768
T08933	2631615842
T08934	2952158366
T08936	2111389017
T08937	2953385784
T08938	2571541095
T08939	2272111399
T08940	2616430965
T08942	2951383440
T08943	1676406066
T08944	2949932547
T08945	2340581052
T08946	2897958867
T08947	2953263454
T08948	2561199234
T08949	1757755193
T08950	2155466296
T08951	2132385883
T08952	1948975400
T08953	2953221658
T08954	2525630548
T08955	1850984366
T08956	2950129260
T08957	2912424147
T08958	2472593066
T08959	2601657611
T08960	2552983394
T08961	2905670628
T08962	2952314683
T08963	1915468416
T08964	2129688649
T08965	2951343197
T08966	2510922432
T08967	2949157301
T08968	2950512705
T08969	2953271913
T08970	2541641307
T08971	1868218455
T08972	2950242513
T08974	2741938793
T08975	2951650409
T08976	2885586371
T08977	2015713866
T08978	2951321157
T08979	2901367914
T08981	1983635514
T08982	2257550357
T08983	2899782447
T08984	2903600523
T08985	1852059218
T08986	1496541722
T08987	2901317080
T08988	2952451091
T08989	2766274506
T08991	2909805545
T08992	2953031486
T08994	2157247765
T08995	2892054645
T08996	152930747
T08997	2569294698
T08998	2220813349
T08999	2898892019
T09000	2952010110
T09003	2795040774
T09004	2952355925
T09005	2139606362
T09007	2527384707
T09008	12847816
T09009	2055438560
T09010	2806743025
T09011	1887915859
T09012	2168156367
T09013	2735013959
T09015	2787956429
T09016	2762914690
T09017	2889074746
T09019	1810599325
T09020	284943925
T09021	2561953530
T09022	2806442608
T09023	2886525415
T09024	1621155950
T09025	2949325452
T09026	2794386110
T09027	2209311979
T09028	2793843524
T09029	2293277836
T09030	2950728939
T09031	2517944396
T09034	2804534163
T09035	2951612270
T09036	2949658565
T09037	2950854713
T09038	173313242
T09039	1904504745
T09040	2754068056
T09041	2507454463
T09042	2472970276
T09043	2732503766
T09044	2595997202
T09045	1590211757
T09046	2753618851
T09047	2011748576
T09048	2509621470
T09049	1483379235
T09050	2952116179
T09051	2770784430
T09052	2951292875
T09053	1918311561
T09054	2768663776
T09055	2788375138
T09056	2253806798
T09057	2584686170
T09058	2951093371
T09059	2296604655
T09060	2069447786
T09061	2952947253
T09062	2953023913
T09064	2095867533
T09065	2752194699
T09066	2950903588
T09067	2045791772
T09068	2952279790
T09069	2035643685
T09070	1845640413
T09071	1826232489
T09073	2049938617
T09074	2891461455
T09075	2949952886
T09076	2890595896
T09077	2584279997
T09078	2953179536
T09079	1571379782
T09080	2800129652
T09082	2950473942
T09083	1508598057
T09084	1679892701
T09085	2251897049
T09086	2278366113
T09087	2949232393
T09088	2935560136
T09089	2910320744
T09090	2620296980
T09091	2192629362
T09092	1757569435
T09093	1517121205
T09096	1885765327
T09098	2747219405
T09099	2952411278
T09101	2951161417
T09102	2047218898
T09103	2140036133
T09104	2806730683
T09106	291824086
T09107	1544569733
T09108	1527587826
T09109	2888213795
T09110	2253910870
T09111	2105711280
T09112	1899253350
T09113	2059903289
T09115	2052494364
T09116	2893542791
T09117	2952470140
T09118	2951455449
T09119	2905815521
T09121	2794907994
T09122	2775780832
T09123	2153649056
T09124	2015812989
T09126	1894203193
T09127	2949312140
T09128	2889562828
T09129	2604169470
T09130	2952222085
T09131	2756784878
T09132	2913056311
T09133	2035565847
T09135	2742437467
T09136	2949964690
T09137	2609088069
T09138	2520715860
T09139	1531643234
T09140	2167839676
T09141	2122034568
T09142	1535487433
T09143	2950553117
T09144	1548776411
T09145	2734498959
T09146	2091113844
T09148	2952746588
T09149	2951169317
T09150	1851654702
T09151	2087900192
T09152	2593948146
T09153	2294752697
T09154	2951272020
T09155	2756438900
T09156	2765134440
T09158	2474504024
T09160	2402855817
T09161	2803965070
T09162	2163601173
T09163	2953108622
T09164	2140489064
T09165	2109337973
T09166	2767182030
T09167	1673833765
T09168	2950599054
T09169	1834248163
T09170	1547044132
T09171	2062566957
T09172	2767083207
T09173	2949345458
T09174	2101017657
T09175	2960040244
T09176	2952052513
T09177	2896318849
T09178	2091303769
T09179	2899497714
T09180	2949201988
T09182	2162689285
T09183	2593052131
T09184	2949361638
T09185	2952461090
T09186	2952103554
T09187	2124000225
T09188	2807113745
T09190	2952580282
T09191	2765755636
T09192	2884061543
T09193	2952573512
T09194	2912362534
T09195	2608535653
T09196	2161457440
T09197	2903425689
T09198	2137545042
T09199	2521199605
T09200	2795727222
T09201	2931905699
T09202	2908236931
T09204	2613094910
T09205	2760228341
T09206	2092256136
T09207	1974288548
T09208	1664515539
T09209	2033291284
T09210	2030671607
T09211	1854587429
T09212	2952104788
T09213	2772355877
T09214	2102337098
T09215	1639103922
T09216	1543590573
T09218	2914065291
T09219	2890970518
T09220	2788930825
T09221	1926806463
T09222	2020262399
T09223	2520653324
T09224	1991709920
T09225	2346257660
T09226	2097065453
T09227	2042910187
T09228	2132159317
T09229	2900677828
T09230	1576170914
T09231	2622559440
T09232	1550943574
T09233	2952662160
T09234	2952728302
T09235	2796133244
T09236	881001371
T09237	2765204106
T09238	2785436244
T09239	1922153060
T09240	2912472292
T09241	2592691248
T09242	2952494277
T09245	2760285693
T09246	2021866685
T09247	2887802829
T09248	2783517004
T09249	2909864759
T09250	2804095446
T09251	2549964141
T09252	2949582450
T09253	2900122995
T09254	2752000081
T09255	2773238257
T09256	1994203036
T09257	2373224504
T09258	2887995812
T09259	1976293483
T09260	2582560208
T09261	1990338191
T09262	2950834789
T09264	2510291510
T09265	1540738290
T09266	2950788030
T09267	2810500100
T09268	2088127639
T09269	2740752445
T09270	1673100231
T09272	2950249974
T09273	2803994772
T09274	2465462083
T09275	178217235
T09276	2074328695
T09277	2901473139
T09278	2786394955
T09279	2952996455
T09280	2951109322
T09281	1870735863
T09282	1586701785
T09283	1975257416
T09284	2808246927
T09285	2950280580
T09286	1489265017
T09289	2912534610
T09290	2050628956
T09291	2041982417
T09292	2952100832
T09293	1979674739
T09294	2914411228
T09295	2007494434
T09296	2601978622
T09297	2502178447
T09298	1906040504
T09299	2883069340
T09300	2128142727
T09301	2800375675
T09302	1604022714
T09303	1986741231
T09304	2761626342
T09305	2951293052
T09306	2294969419
T09307	2109805661
T09308	2191976002
T09309	2163848038
T09310	1679597815
T09311	2557106373
T09313	1640878532
T09314	2013152210
T09315	62687772
T09317	2907137177
T09318	2907758432
T09319	181095545
T09320	2911583982
T09321	2518172537
T09322	2306241824
T09323	2952496627
T09325	1908080554
T09326	2888778306
T09327	2802864907
T09328	2130618624
T09329	2091338239
T09330	2418303664
T09331	2950576451
T09332	1988580301
T09333	2799305453
T09334	1541505381
T09335	1647638744
T09336	2514867871
T09337	2951258583
T09338	2001896102
T09339	2369462477
T09340	2788912634
T09341	2892488083
T09342	2764789001
T09343	2906245316
T09344	2162518704
T09345	2949094627
T09346	2465112080
T09347	2170001879
T09349	1972456471
T09350	1932841670
T09351	2749145308
T09352	2952343510
T09353	2076620199
T09354	2950112945
T09355	1636515764
T09356	2950040216
T09357	2772163165
T09358	2213301364
T09359	1999335736
T09360	110681318
T09361	2886539098
T09362	2087180698
T09363	1778170379
T09364	2112097718
T09365	2610775349
T09367	1634723485
T09368	2488588527
T09369	2172232521
T09370	2275212655
T09371	2606632861
T09372	2749747771
T09373	2785887339
T09374	2890463260
T09375	2281888183
T09376	2296351166
T09377	2895120768
T09378	2893198148
T09379	2597522133
T09380	1644296306
T09382	2562043916
T09383	2443333194
T09384	2795931350
T09385	112349135
T09386	1662161888
T09387	2953286539
T09388	2083817826
T09389	2952977980
T09390	145385712
T09391	2900536157
T09392	2897175078
T09393	1773717538
T09394	2558309060
T09395	1973581578
T09396	2757282679
T09397	2336525740
T09398	2507137711
T09399	2766774625
T09400	2345784573
T09402	2614741889
T09403	2604886051
T09406	1578073615
T09407	2053745833
T09408	1497775769
T09410	2511669936
T09411	2762772172
T09412	2752213917
T09413	2135484641
T09415	2807629360
T09416	2801318692
T09417	2950141657
T09418	2949323516
T09419	2059456146
T09420	2952947069
T09421	2884171929
T09424	2767695981
T09425	2952017184
T09426	2059759229
T09427	2950865275
T09428	2949774444
T09429	2029806690
T09430	2256175351
T09431	2118205259
T09432	2404311030
T09433	2056103745
T09434	2051936348
T09435	2561715466
T09436	2542080616
T09437	2950688496
T09438	2147790252
T09439	2570685379
T09440	2953198540
T09443	2950423842
T09444	2123039900
T09445	2177955592
T09446	2952953729
T09447	2950109442
T09448	2803897124
T09449	2788151109
T09450	2951821425
T09451	2257736381
T09453	2607048752
T09455	2507296351
T09457	2168438989
T09458	2949452067
T09459	1571454820
T09460	2751861701
T09461	2158035250
T09462	1638607647
T09463	2952909707
T09464	1556073382
T09465	1494472157
T09466	2952596167
T09467	2783587683
T09468	2953062465
T09469	2767634081
T09470	2152497424
T09471	1615576556
T09472	1576357919
T09474	2890227918
T09476	2952670465
T09478	2567303373
T09479	1827297117
T09480	2908285104
T09481	2537895050
T09482	2950989245
T09483	2781287727
T09484	2893099989
T09485	2905678540
T09486	2225308304
T09487	2950096677
T09488	2560502480
T09489	2910159438
T09490	2156537689
T09491	2914709529
T09492	2799812926
T09493	2257800339
T09494	2575777394
T09496	1971479127
T09498	2782980316
T09499	181146237
T09500	2951136860
T09501	2952967190
T09502	2159255345
T09503	2949925740
T09504	1545931368
T09505	2919058506
T09506	2949099376
T09507	2337414688
T09508	2949507715
T09510	2951834065
T09511	2773902298
T09513	1702607217
T09514	2952893803
T09515	2951132881
T09516	1508659016
T09517	1499110125
T09518	2100465297
T09519	2049706565
T09520	1619395143
T09521	1577945499
T09522	1964521983
T09523	2885441216
T09524	2766078357
T09525	2952408540
T09527	2530375712
T09528	1819375935
T09529	2956164977
T09530	2950766844
T09531	2500478584
T09532	2951256500
T09533	1884600744
T09534	2890980257
T09539	1537242016
T09540	2115749350
T09541	1928061009
T09542	2752850383
T09543	2950379550
T09544	2583960653
T09545	2786453881
T09546	2020547858
T09547	2543101974
T09548	2137522283
T09549	2764328556
T09550	1488035956
T09551	2951715477
T09552	1528114613
T09553	1507748475
T09557	2950201926
T09558	2801213930
T09559	2089550705
T09560	1984353259
T09561	2949487988
T09562	1624956605
T09563	1645160708
T09564	2002998968
T09565	2952479982
T09566	2086676178
T09567	2775192625
T09568	2765505794
T09569	2798451412
T09571	2917761666
T09572	2949880159
T09573	2807461489
T09574	2949888451
T09575	2121173360
T09576	2593729559
T09577	2952628405
T09578	2811017691
T09579	2951868055
T09580	2916340844
T09581	2914065163
T09582	2857116091
T09583	2903388010
T09584	2792587149
T09585	2800473699
T09586	2044495723
T09588	2949387663
T09589	2928227778
T09590	2745701714
T09592	18471624
T09593	2949782945
T09596	2138555945
T09597	2558100504
T09599	2557907107
T09600	2413211352
T09601	2511155724
T09603	2951168406
T09604	1679615545
T09605	2223962819
T09606	2952235779
T09607	2407414329
T09608	2271634689
T09609	2405210557
T09610	2774961896
T09611	2013107896
T09612	1552607709
T09613	2121220840
T09614	2911285663
T09615	2953337204
T09616	2786233556
T09617	1749394530
T09619	1511062064
T09620	2885749309
T09621	2296391911
T09623	2900161882
T09624	1988197306
T09625	1496794255
T09626	2953126603
T09627	2952967359
T09628	2898440945
T09629	2951718859
T09630	2744512142
T09631	2212742528
T09632	1920196880
T09633	2114253693
T09634	2007677579
T09635	2950513108
T09636	2886592705
T09637	2770671706
T09638	2565211383
T09639	1653735804
T09640	2197828650
T09642	2009993116
T09643	1555384338
T09644	1652285657
T09645	1498739997
T09646	1728976814
T09647	2562305953
T09648	2594421418
T09649	2781941137
T09650	1668597206
T09651	2949112416
T09652	1654728914
T09653	2117028226
T09654	2002762750
T09655	2950517108
T09656	2400278178
T09657	1750750706
T09658	2952060019
T09659	1576977738
T09660	301242427
T09661	2903251150
T09662	2952993883
T09663	1917945713
T09664	2951914373
T09665	2890193123
T09666	2294403625
T09667	2593534221
T09668	1540550726
T09669	1670865183
T09670	2119013794
T09671	2952451786
T09672	2903200123
T09673	2725453111
T09674	2898504672
T09675	2950482258
T09676	2612699531
T09677	2592361319
T09678	2952683671
T09680	2275318929
T09681	2887567374
T09682	2899419423
T09683	1544302333
T09684	2755999743
T09686	2588809016
T09687	2061056562
T09688	2951033492
T09689	1752172769
T09690	2951110081
T09692	2130804399
T09693	2018869336
T09694	2767762059
T09695	2949649880
T09696	2899173741
T09697	2076609297
T09698	2025455316
T09699	2148014621
T09700	2536305815
T09701	2297575004
T09702	2071226489
T09703	2754753809
T09704	2419597278
T09705	2497449792
T09706	2057622292
T09707	2751909928
T09708	2952056365
T09709	1829909901
T09710	1572442353
T09711	2029661077
T09712	2889452912
T09713	2616095462
T09714	2905303170
T09715	2015069412
T09716	2762577986
T09717	2213889503
T09719	1683234075
T09720	1964568645
T09721	2806053164
T09722	1660648915
T09723	2953386454
T09724	2606316830
